138,390,1,1,Asteroids Deluxe,1,Standard Cabinet,Working,,Arcade,,Asteroids Deluxe
138,407,1,1,Centipede,1,Standard Cabinet,Working,,Arcade,,Centipede
138,413,1,1,Vanguard,1,Standard Cabinet,Working,,Arcade,,Vanguard
138,415,1,1,Donkey Kong,1,Standard Cabinet,Working,,Arcade,,Donkey Kong
138,415,3,1,Donkey Kong,1,Standard Cabinet,Working,,Arcade,,Donkey Kong
138,415,1,1,Donkey Kong,2,Standard Cabinet,Working,,Arcade,,Donkey Kong (Cocktail Table)
138,416,1,1,Super Cobra,1,Standard Cabinet,Working,,Arcade,,Super Cobra
138,417,1,1,Frogger (1981),1,Standard Cabinet,Working,,Arcade,,Frogger
138,418,1,1,Galaga,1,Standard Cabinet,Working,,Arcade,,Galaga
138,418,1,1,Galaga,1,Standard Cabinet,Working,,Arcade,,Galaga
138,421,1,1,Qix,1,Standard Cabinet,Working,,Arcade,,Qix
138,422,1,1,Tempest,1,Standard Cabinet,Working,,Arcade,,Tempest
138,432,1,1,Kickman,1,Standard Cabinet,Working,,Arcade,,Kickman
138,433,1,1,Lady Bug,1,Standard Cabinet,Working,,Arcade,,Lady Bug
138,435,1,1,Venture,1,Standard Cabinet,Working,,Arcade,,Venture
138,441,1,1,Stargate,1,Standard Cabinet,Working,,Arcade,,Stargate (Defender II)
138,441,1,1,Stargate,1,Standard Cabinet,Working,,Arcade,,Stargate (Defender II)
138,445,1,1,Omega Race,1,Standard Cabinet,Working,,Arcade,,Omega Race
138,448,1,1,Bosconian,1,Standard Cabinet,Working,,Arcade,,Bosconian
138,485,1,1,Zaxxon,1,Standard Cabinet,Working,,Arcade,,Zaxxon
138,486,1,1,Robotron: 2084,1,Standard Cabinet,Working,,Arcade,,Robotron: 2084
138,488,1,1,Ms. Pac-Man,1,Standard Cabinet,Working,,Arcade,,Ms. Pac-Man
138,489,1,1,Bubbles,1,Standard Cabinet,Working,,Arcade,,Bubbles
138,498,1,1,Alpine Ski,1,Standard Cabinet,Working,,Arcade,,Alpine Ski
138,500,1,1,Dig Dug,1,Standard Cabinet,Working,,Arcade,,Dig Dug
138,507,1,1,Moon Patrol,1,Standard Cabinet,Working,,Arcade,,Moon Patrol
138,508,1,1,Kangaroo,1,Standard Cabinet,Working,,Arcade,,Kangaroo
138,523,1,1,Donkey Kong Junior,1,Standard Cabinet,Working,,Arcade,,Donkey Kong Jr.
138,523,1,1,Donkey Kong Junior,1,Standard Cabinet,Working,,Arcade,,Donkey Kong Jr.
138,524,1,1,Tutankham,1,Standard Cabinet,Working,,Arcade,,Tutankham
138,527,1,1,Joust,1,Standard Cabinet,Working,,Arcade,,Joust
138,528,1,1,Tron,1,Standard Cabinet,Working,,Arcade,,Tron
138,530,1,1,BurgerTime,1,Standard Cabinet,Working,,Arcade,,BurgerTime
138,533,1,1,Pole Position,1,Standard Cabinet,Working,,Arcade,,Pole Position
138,535,1,1,Super Pac-Man,1,Standard Cabinet,Working,,Arcade,,Super Pac-Man
138,537,1,1,Q*bert,1,Standard Cabinet,Working,,Arcade,,Q*bert
138,544,1,1,Bagman,1,Standard Cabinet,Working,,Arcade,,Bagman
138,550,1,1,Xevious,1,Standard Cabinet,Working,,Arcade,,Xevious
138,551,1,1,Popeye (1982),1,Standard Cabinet,Working,,Arcade,,Popeye
138,554,1,1,Buck Rogers: Planet of Zoom,1,Standard Cabinet,Working,,Arcade,,Buck Rogers: Planet of Zoom
138,555,1,1,Star Trek: Strategic Operations Simulator,1,Standard Cabinet,Working,,Arcade,,Star Trek (Sega)
138,557,1,1,Gravitar,1,Standard Cabinet,Working,,Arcade,,Gravitar
138,560,1,1,Space Duel,1,Standard Cabinet,Working,,Arcade,,Space Duel
138,561,1,1,Liberator,1,Standard Cabinet,Working,,Arcade,,Liberator
138,562,1,1,Looping,1,Standard Cabinet,Working,,Arcade,,Looping
138,563,1,1,Reactor,1,Standard Cabinet,Working,,Arcade,,Reactor
138,572,1,1,Super Zaxxon,1,Standard Cabinet,Working,,Arcade,,Super Zaxxon
138,573,1,1,Front Line,1,Standard Cabinet,Working,,Arcade,,Front Line
138,579,1,1,Nibbler,1,Standard Cabinet,Working,,Arcade,,Nibbler
138,605,1,1,Warpitout,1,Standard Cabinet,Working,,Arcade,,Pig Out
138,608,1,1,Tunnel Hunt,1,Standard Cabinet,Working,,Arcade,,Tunnel Hunt
138,634,1,1,Black Widow,1,Standard Cabinet,Working,,Arcade,,Black Widow
138,635,1,1,Sinistar,1,Standard Cabinet,Working,,Arcade,,Sinistar
138,637,1,1,Major Havoc,1,Standard Cabinet,Working,,Arcade,,Major Havoc
138,650,1,1,Mappy,1,Standard Cabinet,Working,,Arcade,,Mappy
138,651,1,1,Gyruss,1,Standard Cabinet,Working,,Arcade,,Gyruss
138,652,1,1,Food Fight,1,Standard Cabinet,Working,,Arcade,,Food Fight
138,662,1,1,Elevator Action,1,Standard Cabinet,Working,,Arcade,,Elevator Action
138,684,1,1,Dragon's Lair,1,Standard Cabinet,Working,,Arcade,,Dragon's Lair
138,687,1,1,Crystal Castles,1,Standard Cabinet,Working,,Arcade,,Crystal Castles
138,688,1,1,Mario Bros.,1,Standard Cabinet,Working,,Arcade,,Mario Bros.
138,688,1,1,Mario Bros.,1,Standard Cabinet,Working,,Arcade,,Mario Bros.
138,690,1,1,Discs of Tron,1,Standard Cabinet,Working,,Arcade,,Discs of Tron
138,693,1,1,Tapper,1,Standard Cabinet,Working,,Arcade,,Tapper
138,696,1,1,Space Ace,1,Standard Cabinet,Working,,Arcade,,Space Ace
138,697,1,1,Jr. Pac-Man,1,Standard Cabinet,Working,,Arcade,,Jr. Pac-Man
138,698,1,1,Track & Field,1,Standard Cabinet,Working,,Arcade,,Track & Field
138,700,1,1,Donkey Kong 3,1,Standard Cabinet,Working,,Arcade,,Donkey Kong 3
138,702,1,1,Spy Hunter,1,Standard Cabinet,Working,,Arcade,,Spy Hunter
138,708,1,1,Tag Team Wrestling,1,Standard Cabinet,Working,,Arcade,,Tag Team Wrestling
138,715,1,1,MotoRace USA,1,Standard Cabinet,Working,,Arcade,,Motorace-USA
138,716,1,1,Congo Bongo,1,Standard Cabinet,Working,,Arcade,,Congo Bongo
138,723,1,1,Krull,1,Standard Cabinet,Working,,Arcade,,Krull
138,725,1,1,Mad Planets,1,Standard Cabinet,Working,,Arcade,,Mad Planets
138,726,1,1,Wacko,1,Standard Cabinet,Working,,Arcade,,Wacko
138,728,1,1,Zoo Keeper,1,Standard Cabinet,Working,,Arcade,,Zoo Keeper
138,736,1,1,Cliff Hanger,1,Standard Cabinet,Working,,Arcade,,Cliff Hanger
138,739,1,1,Cloak & Dagger,1,Standard Cabinet,Working,,Arcade,,Cloak & Dagger
138,740,1,1,Roc 'N Rope,1,Standard Cabinet,Working,,Arcade,,Roc'n Rope
138,748,1,1,Q*bert's Qubes,1,Standard Cabinet,Working,,Arcade,,Q*bert's Qubes
138,763,1,1,Journey,1,Standard Cabinet,Working,,Arcade,,Journey
138,789,1,1,Circus Charlie,1,Standard Cabinet,Working,,Arcade,,Circus Charlie
138,794,1,1,Chicken Shift,1,Standard Cabinet,Working,,Arcade,,Chicken Shift
138,807,1,1,Punch-Out!!,1,Standard Cabinet,Working,,Arcade,,Punch-Out!!
138,813,1,1,Gaplus,1,Standard Cabinet,Working,,Arcade,,Gaplus
138,815,1,1,Vs. Duck Hunt,19,Standard Cabinet,Working,,Arcade,,Vs. Duck Hunt
138,821,1,1,"I, Robot",1,Standard Cabinet,Working,,Arcade,,"I, Robot"
138,836,1,1,Stocker,1,Standard Cabinet,Working,,Arcade,,Stocker
138,845,1,1,Hyper Sports,1,Standard Cabinet,Working,,Arcade,,Hyper Sports
138,851,1,1,Pac-Land,1,Standard Cabinet,Working,,Arcade,,Pac-Land
138,853,1,1,Super Punch-Out!!,1,Standard Cabinet,Working,,Arcade,,Super Punch-Out!!
138,865,1,1,Vs. Ice Climber,19,Standard Cabinet,Working,,Arcade,,Vs. Ice Climber
138,870,1,1,Paperboy,1,Standard Cabinet,Working,,Arcade,,Paperboy
138,877,1,1,Vs. Excitebike,19,Standard Cabinet,Working,,Arcade,,Vs. Excitebike
138,880,1,1,Marble Madness,1,Standard Cabinet,Working,,Arcade,,Marble Madness
138,888,1,1,Hat Trick,1,Standard Cabinet,Working,,Arcade,,Hat Trick
138,897,1,1,Two Tigers,1,Standard Cabinet,Working,,Arcade,,Two Tigers
138,900,1,1,Timber,1,Standard Cabinet,Working,,Arcade,,Timber
138,903,1,1,Freeze,1,Standard Cabinet,Working,,Arcade,,Freeze!
138,906,1,1,Super Don Quix-Ote,1,Standard Cabinet,Working,,Arcade,,Super Don Quix-ote
138,910,1,1,Super Basketball,1,Standard Cabinet,Working,,Arcade,,V'ball
138,912,1,1,Snacks 'n Jaxson,1,Standard Cabinet,Working,,Arcade,,Snacks'n Jaxson
138,967,1,1,Vs. Hogan's Alley,19,Standard Cabinet,Working,,Arcade,,Vs. Hogan's Alley
138,979,1,1,Arm Wrestling,1,Standard Cabinet,Working,,Arcade,,Arm Wrestling
138,981,1,1,Gradius (1985),1,Standard Cabinet,Working,,Arcade,,Gradius
138,1006,1,1,World Series: The Season,1,Standard Cabinet,Working,,Arcade,,World Series the season
138,1008,1,1,Ring King,1,Standard Cabinet,Working,,Arcade,,Ring King
138,1014,1,1,Gimme a Break,1,Standard Cabinet,Working,,Arcade,,Gimme A Break
138,1019,1,1,Indiana Jones and the Temple of Doom,1,Standard Cabinet,Working,,Arcade,,Indiana Jones and the Temple of Doom
138,1023,1,1,Super Mario Bros.,1,Standard Cabinet,Working,,Arcade,,Super Mario Bros.
138,1027,1,1,Choplifter,1,Standard Cabinet,Working,,Arcade,,Choplifter
138,1029,1,1,Gauntlet (1985),1,Standard Cabinet,Working,,Arcade,,Gauntlet
138,1056,1,1,Peter Pack Rat,1,Standard Cabinet,Working,,Arcade,,Peter Pack Rat
138,1067,1,1,Mat Mania,1,Standard Cabinet,Working,,Arcade,,Mat Mania
138,1087,1,1,Last Mission,1,Standard Cabinet,Working,,Arcade,,Last Mission
138,1109,1,1,Arkanoid,1,Standard Cabinet,Working,,Arcade,,Arkanoid
138,1133,1,1,Bubble Bobble,1,Standard Cabinet,Working,,Arcade,,Bubble Bobble
138,1134,1,1,Road Runner,1,Standard Cabinet,Working,,Arcade,,Road Runner
138,1163,1,1,Rampage,1,Standard Cabinet,Working,,Arcade,,Rampage
138,1163,1,1,Rampage,1,Standard Cabinet,Working,,Arcade,,Rampage the movie Arcade
138,1164,1,1,720°,1,Standard Cabinet,Working,,Arcade,,720°
138,1188,1,1,Gladiator,1,Standard Cabinet,Working,,Arcade,,Gladiator
138,1189,1,1,Quartet,1,Standard Cabinet,Working,,Arcade,,Quartet
138,1205,1,1,Ikari Warriors II: Victory Road,1,Standard Cabinet,Working,,Arcade,,Victory Road
138,1227,1,1,Alien Syndrome,1,Standard Cabinet,Working,,Arcade,,Alien Syndrome
138,1228,1,1,Karnov,1,Standard Cabinet,Working,,Arcade,,Karnov
138,1233,1,1,Contra,1,Standard Cabinet,Working,,Arcade,,Contra
138,1249,1,1,Rastan,1,Standard Cabinet,Working,,Arcade,,Rastan
138,1252,1,1,Gondomania,1,Standard Cabinet,Working,,Arcade,,Gondomania
138,1268,1,1,1943: The Battle of Midway,1,Standard Cabinet,Working,,Arcade,,1943: The Battle of Midway
138,1273,1,1,Atari R.B.I. Baseball,1,Standard Cabinet,Working,,Arcade,,R.B.I. Baseball
138,1277,1,1,Vs. Castlevania,19,Standard Cabinet,Working,,Arcade,,Vs. Castlevania
138,1287,1,1,R-Type,1,Standard Cabinet,Working,,Arcade,,R-Type
138,1296,1,1,Double Dragon,1,Standard Cabinet,Working,,Arcade,,Double Dragon
138,1314,1,1,Shinobi,1,Standard Cabinet,Working,,Arcade,,Shinobi
138,1315,1,1,Pac-Mania,1,Standard Cabinet,Working,,Arcade,,Pac-Mania
138,1316,1,1,Tecmo Bowl (1987),1,Standard Cabinet,Working,,Arcade,,Tecmo Bowl
138,1319,1,1,Galaga '88,1,Standard Cabinet,Working,,Arcade,,Galaga '88
138,1331,1,1,Bionic Commando,1,Standard Cabinet,Working,,Arcade,,Bionic Commando
138,1333,1,1,APB,1,Standard Cabinet,Working,,Arcade,,APB (Atari)
138,1334,1,1,Blasteroids,1,Standard Cabinet,Working,,Arcade,,Blasteroids
138,1334,1,1,Blasteroids,1,Standard Cabinet,Working,,Arcade,,Blaster
138,1336,1,1,Xenophobe,1,Standard Cabinet,Working,,Arcade,,Xenophobe
138,1339,1,1,The Real Ghostbusters,1,Standard Cabinet,Working,,Arcade,,The Real Ghostbusters
138,1368,1,1,Super Dodge Ball (1987),1,Standard Cabinet,Working,,Arcade,,Super Dodge Ball
138,1370,1,1,Vs. Top Gun,19,Standard Cabinet,Working,,Arcade,,Vs. Top Gun
138,1380,1,1,Super Contra,1,Standard Cabinet,Working,,Arcade,,Super Contra
138,1382,1,1,Chopper I,1,Standard Cabinet,Working,,Arcade,,Chopper I
138,1406,1,1,Assault,1,Standard Cabinet,Working,,Arcade,,Assault
138,1446,1,1,Ninja Gaiden,1,Standard Cabinet,Working,,Arcade,,Ninja Gaiden
138,1448,1,1,Super Mario Bros. 3,1,Standard Cabinet,Working,,Arcade,,Super Mario Bros. 3
138,1449,1,1,Gain Ground,1,Standard Cabinet,Working,,Arcade,,Gain Ground
138,1451,1,1,RoboCop,1,Standard Cabinet,Working,,Arcade,,RoboCop
138,1452,1,1,Double Dragon II: The Revenge,1,Standard Cabinet,Working,,Arcade,,Double Dragon II: The Revenge
138,1453,1,1,Splatterhouse,1,Standard Cabinet,Working,,Arcade,,Splatterhouse
138,1463,1,1,Tetris (Sega),1,Standard Cabinet,Working,,Arcade,,Tetris
138,1464,1,1,Narc,1,Standard Cabinet,Working,,Arcade,,NARC
138,1465,1,1,The Ninja Warriors,1,Standard Cabinet,Working,,Arcade,,The Ninja Warriors
138,1467,1,1,Forgotten Worlds,1,Standard Cabinet,Working,,Arcade,,Forgotten Worlds
138,1481,1,1,Toobin',1,Standard Cabinet,Working,,Arcade,,Toobin'
138,1505,1,1,Superman,1,Standard Cabinet,Working,,Arcade,,Superman
138,1522,1,1,Golden Axe,1,Standard Cabinet,Working,,Arcade,,Golden Axe
138,1558,1,1,Prehistoric Isle,1,Standard Cabinet,Working,,Arcade,,Prehistoric Isle
