11,1015,1,1,Rush'n Attack,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1023,1,1,Super Mario Bros.,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1027,1,1,Choplifter,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1077,1,1,Gauntlet II,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1091,1,1,The Goonies,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1109,1,1,Arkanoid,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1110,1,1,Rygar (1986),Arcade,#REF!,Arcade,Standard Cabinet,,
11,1134,1,1,Road Runner,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1142,1,1,Volleyball,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1148,1,1,Speed Rumbler,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1161,1,1,Pro Wrestling,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1163,1,1,Rampage,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1188,1,1,Gladiator,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1205,1,1,Ikari Warriors II: Victory Road,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1228,1,1,Karnov,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1249,1,1,Rastan,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1296,1,1,Double Dragon,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1296,1,1,Double Dragon,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1302,1,1,Psycho Soldier,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1314,1,1,Shinobi,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1326,1,1,Ajax,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1334,1,1,Blasteroids,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1337,1,1,RoadBlasters,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1403,1,1,Bad Dudes vs. Dragon Ninja,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1406,1,1,Assault,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1428,1,1,Altered Beast,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1440,1,1,P.O.W.: Prisoners of War,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1458,1,1,Ghouls 'n Ghosts,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1463,1,1,Tetris (Sega),Arcade,#REF!,Arcade,Standard Cabinet,,
11,1464,1,1,Narc,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1481,1,1,Toobin',Arcade,#REF!,Arcade,Standard Cabinet,,
11,1505,1,1,Superman,Arcade,#REF!,Arcade,Standard Cabinet,,
11,1522,1,1,Golden Axe,Arcade,#REF!,Arcade,Standard Cabinet,,
